title,authors,abstract,submitted_date,pdf_link
Multimodal Analysis of memes for sentiment extraction,Nayan Varma Alluri;Neeli Dheeraj Krishna,"Memes are one of the most ubiquitous forms of social media communication. The study and processing of memes, which are intrinsically multimedia, is a popular topic right now. The study presented in this research is based on the Memotion dataset, which involves categorising memes based on irony, comedy, motivation, and overall-sentiment. Three separate innovative transformer-based techniques have been developed, and their outcomes have been thoroughly reviewed.The best algorithm achieved a macro F1 score of 0.633 for humour classification, 0.55 for motivation classification, 0.61 for sarcasm classification, and 0.575 for overall sentiment of the meme out of all our techniques. △ Less","22 December, 2021",https://arxiv.org/pdf/2112.11850
Porting a benchmark with a classic workload to blockchain: TPC-C on Hyperledger Fabric,Attila Klenik;Imre Kocsis,"Many cross-organization cooperation applications of blockchain-based distributed ledger technologies (DLT) do not aim at innovation at the cooperation pattern level: essentially the same ''business'' is conducted by the parties, but this time without a central party to be trusted with bookkeeping. The migration to DLT is expected to have a negative performance impact, but some DLTs, such as Hyperledger Fabric, are accepted to be much better suited performance-wise to such use cases than others. However, with the somewhat surprising, but ongoing absence of application-level performance benchmarks for DLTs, cross-DLT comparison for ""classic"" workloads and the evaluation of the performance impact of ""blockchainification"" is still ill-supported. We present the design and Hyperledger Caliper-based open implementation of a full port of the classic TPC-C benchmark to Hyperledger Fabric, complete with a structured approach for transforming the original database schema to a smart contract data model. Initial measurements about the workload characteristics that will affect the design of large-scale performance evaluations are also included. △ Less","21 December, 2021",https://arxiv.org/pdf/2112.11277
Hybrid Learning Aided Technology-Rich Instructional Tools -- A Case Study: Community College of Qatar,Muhammad Jamal Shehab;Mosa Alokla;Mais Alkhateeb;Mohammad Alokla,"Educational Institutions have an essential role in promoting the teaching and learning process, within universities, colleges, and communities. Due to the recent coronavirus COVID 19 pandemic, many educational institutions adopted hybrid learning (HL), which is a combination of classic and online learning. It integrates the advantages of both, and it is a fundamental factor to ensure continued learning. Technological innovations such as HL are changing the teaching process, and how students, lecturers, and administrators interact. Based on this, the Community College of Qatar (CCQ) focused on researching the structures and elements related to the adoption of HL. Thus, the goal of this research paper is to reveal the impact of HL on the learning process in CCQ, and the effective instructional technology (INST) tools required for a successful HL program. Our research questions for the survey were designed to measure the opinions of the students, instructors, and administrators about the HL program. It is observed from the results that the majority of students, instructors, and administrators showed a positive attitude toward HL, but some had negative views and experienced challenges. The results were analyzed and discussed to better utilize HL to meet the growing demands of the community. △ Less","12 December, 2021",https://arxiv.org/pdf/2112.11197
There is an elephant in the room: Towards a critique on the use of fairness in biometrics,Ana Valdivia;Júlia Corbera-Serrajòrdia;Aneta Swianiewicz,"In 2019, the UK's Immigration and Asylum Chamber of the Upper Tribunal dismissed an asylum appeal basing the decision on the output of a biometric system, alongside other discrepancies. The fingerprints of the asylum seeker were found in a biometric database which contradicted the appellant's account. The Tribunal found this evidence unequivocal and denied the asylum claim. Nowadays, the proliferation of biometric systems is shaping public debates around its political, social and ethical implications. Yet whilst concerns towards the racialised use of this technology for migration control have been on the rise, investment in the biometrics industry and innovation is increasing considerably. Moreover, fairness has also been recently adopted by biometrics to mitigate bias and discrimination on biometrics. However, algorithmic fairness cannot distribute justice in scenarios which are broken or intended purpose is to discriminate, such as biometrics deployed at the border. In this paper, we offer a critical reading of recent debates about biometric fairness and show its limitations drawing on research in fairness in machine learning and critical border studies. Building on previous fairness demonstrations, we prove that biometric fairness criteria are mathematically mutually exclusive. Then, the paper moves on illustrating empirically that a fair biometric system is not possible by reproducing experiments from previous works. Finally, we discuss the politics of fairness in biometrics by situating the debate at the border. We claim that bias and error rates have different impact on citizens and asylum seekers. Fairness has overshadowed the elephant in the room of biometrics, focusing on the demographic biases and ethical discourses of algorithms rather than examine how these systems reproduce historical and political injustices. △ Less","24 December, 2021",https://arxiv.org/pdf/2112.11193
Counting Simplices in Hypergraph Streams,Amit Chakrabarti;Themistoklis Haris,"We consider the problem of space-efficiently estimating the number of simplices in a hypergraph stream. This is the most natural hypergraph generalization of the highly-studied problem of estimating the number of triangles in a graph stream. Our input is a k-uniform hypergraph H with n vertices and m hyperedges. A k-simplex in H is a subhypergraph on k+1 vertices X such that all k+1 possible hyperedges among X exist in H. The goal is to process a stream of hyperedges of H and compute a good estimate of T_k(H), the number of k-simplices in H. We design a suite of algorithms for this problem. Under a promise that T_k(H) \ge T, our algorithms use at most four passes and together imply a space bound of O( ε^{-2} \logδ^{-1} \text{polylog} n \cdot \min\{ m^{1+1/k}/T, m/T^{2/(k+1)} \} ) for each fixed k \ge 3, in order to guarantee an estimate within (1\pmε)T_k(H) with probability at least 1-δ. We also give a simpler 1-pass algorithm that achieves O(ε^{-2} \logδ^{-1} \log n\cdot (m/T) ( Δ_E + Δ_V^{1-1/k} )) space, where Δ_E (respectively, Δ_V) denotes the maximum number of k-simplices that share a hyperedge (respectively, a vertex). We complement these algorithmic results with space lower bounds of the form Ω(ε^{-2}), Ω(m^{1+1/k}/T), Ω(m/T^{1-1/k}) and Ω(mΔ_V^{1/k}/T) for multi-pass algorithms and Ω(mΔ_E/T) for 1-pass algorithms, which show that some of the dependencies on parameters in our upper bounds are nearly tight. Our techniques extend and generalize several different ideas previously developed for triangle counting in graphs, using appropriate innovations to handle the more complicated combinatorics of hypergraphs. △ Less","21 December, 2021",https://arxiv.org/pdf/2112.11016
What are Attackers after on IoT Devices? An approach based on a multi-phased multi-faceted IoT honeypot ecosystem and data clustering,Armin Ziaie Tabari;Xinming Ou;Anoop Singhal,"The growing number of Internet of Things (IoT) devices makes it imperative to be aware of the real-world threats they face in terms of cybersecurity. While honeypots have been historically used as decoy devices to help researchers/organizations gain a better understanding of the dynamic of threats on a network and their impact, IoT devices pose a unique challenge for this purpose due to the variety of devices and their physical connections. In this work, by observing real-world attackers' behavior in a low-interaction honeypot ecosystem, we (1) presented a new approach to creating a multi-phased, multi-faceted honeypot ecosystem, which gradually increases the sophistication of honeypots' interactions with adversaries, (2) designed and developed a low-interaction honeypot for cameras that allowed researchers to gain a deeper understanding of what attackers are targeting, and (3) devised an innovative data analytics method to identify the goals of adversaries. Our honeypots have been active for over three years. We were able to collect increasingly sophisticated attack data in each phase. Furthermore, our data analytics points to the fact that the vast majority of attack activities captured in the honeypots share significant similarity, and can be clustered and grouped to better understand the goals, patterns, and trends of IoT attacks in the wild. △ Less","20 December, 2021",https://arxiv.org/pdf/2112.10974
NFTGAN: Non-Fungible Token Art Generation Using Generative Adversarial Networks,Sakib Shahriar;Kadhim Hayawi,"Digital arts have gained an unprecedented level of popularity with the emergence of non-fungible tokens (NFTs). NFTs are cryptographic assets that are stored on blockchain networks and represent a digital certificate of ownership that cannot be forged. NFTs can be incorporated into a smart contract which allows the owner to benefit from a future sale percentage. While digital art producers can benefit immensely with NFTs, their production is time consuming. Therefore, this paper explores the possibility of using generative adversarial networks (GANs) for automatic generation of digital arts. GANs are deep learning architectures that are widely and effectively used for synthesis of audio, images, and video contents. However, their application to NFT arts have been limited. In this paper, a GAN-based architecture is implemented and evaluated for novel NFT-style digital arts generation. Results from the qualitative case study indicate that the generated artworks are comparable to the real samples in terms of being interesting and inspiring and they were judged to be more innovative than real samples. △ Less","27 December, 2021",https://arxiv.org/pdf/2112.10577
Low-Complexity Resource Allocation for Dense Cellular Vehicle-to-Everything (C-V2X) Communications,Mohammad Hossein Bahonar;Mohammad Javad Omidi;Halim Yanikomeroglu,"Vehicular communications are the key enabler of traffic reduction and road safety improvement referred to as cellular vehicle-to-everything (C-V2X) communications. Considering the numerous transmitting entities in next generation cellular networks, most existing resource allocation algorithms are impractical or non-effective to ensure reliable C-V2X communications which lead to safe intelligent transportation systems. We study a centralized framework to develop a low-complexity, scalable, and practical resource allocation scheme for dense C-V2X communications. The NP-hard sum-rate maximization resource allocation problem is formulated as a mixed-integer non-linear non-convex optimization problem considering both cellular vehicular links (CVLs) and non-cellular VLs (NCVLs) quality-of-service (QoS) constraints. By assuming that multiple NCVLs can simultaneously reuse a single cellular link (CL), we propose two low-complexity sub-optimal matching-based algorithms in four steps. The first two steps provide a channel gain-based CVL priority and CL assignment followed by an innovative scalable min-max channel-gain-based CVL-NCVL matching. We propose an analytically proven closed-form fast feasibility check theorem as the third step. The objective function is transformed into a difference of convex (DC) form and the power allocation problem is solved optimally using majorization-minimization (MaMi) method and interior point methods as the last step. Numerical results verify that our schemes are scalable and effective for dense C-V2X communications. The low-complexity and practicality of the proposed schemes for dense cellular networks is also shown. Furthermore, it is shown that the proposed schemes outperform other methods up to %6 in terms of overall sum-rate in dense scenarios and have a near optimal performance. △ Less","16 December, 2021",https://arxiv.org/pdf/2112.10499
Learning to Model the Relationship Between Brain Structural and Functional Connectomes,Yang Li;Gonzalo Mateos;Zhengwu Zhang,"Recent advances in neuroimaging along with algorithmic innovations in statistical learning from network data offer a unique pathway to integrate brain structure and function, and thus facilitate revealing some of the brain's organizing principles at the system level. In this direction, we develop a supervised graph representation learning framework to model the relationship between brain structural connectivity (SC) and functional connectivity (FC) via a graph encoder-decoder system, where the SC is used as input to predict empirical FC. A trainable graph convolutional encoder captures direct and indirect interactions between brain regions-of-interest that mimic actual neural communications, as well as to integrate information from both the structural network topology and nodal (i.e., region-specific) attributes. The encoder learns node-level SC embeddings which are combined to generate (whole brain) graph-level representations for reconstructing empirical FC networks. The proposed end-to-end model utilizes a multi-objective loss function to jointly reconstruct FC networks and learn discriminative graph representations of the SC-to-FC mapping for downstream subject (i.e., graph-level) classification. Comprehensive experiments demonstrate that the learnt representations of said relationship capture valuable information from the intrinsic properties of the subject's brain networks and lead to improved accuracy in classifying a large population of heavy drinkers and non-drinkers from the Human Connectome Project. Our work offers new insights on the relationship between brain networks that support the promising prospect of using graph representation learning to discover more about human brain activity and function. △ Less","18 December, 2021",https://arxiv.org/pdf/2112.09906
It's Time to Do Something: Mitigating the Negative Impacts of Computing Through a Change to the Peer Review Process,Brent Hecht;Lauren Wilcox;Jeffrey P. Bigham;Johannes Schöning;Ehsan Hoque;Jason Ernst;Yonatan Bisk;Luigi De Russis;Lana Yarosh;Bushra Anjum;Danish Contractor;Cathy Wu,"The computing research community needs to work much harder to address the downsides of our innovations. Between the erosion of privacy, threats to democracy, and automation's effect on employment (among many other issues), we can no longer simply assume that our research will have a net positive impact on the world. While bending the arc of computing innovation towards societal benefit may at first seem intractable, we believe we can achieve substantial progress with a straightforward step: making a small change to the peer review process. As we explain below, we hypothesize that our recommended change will force computing researchers to more deeply consider the negative impacts of their work. We also expect that this change will incentivize research and policy that alleviates computing's negative impacts. △ Less","17 December, 2021",https://arxiv.org/pdf/2112.09544
A Survey on the Applications of Blockchains in Security of IoT Systems,Zulfiqar Ali Khan;Akbar Siami Namin,"The Internet of Things (IoT) has already changed our daily lives by integrating smart devices together towards delivering high quality services to its clients. These devices when integrated together form a network through which massive amount of data can be produced, transferred, and shared. A critical concern is the security and integrity of such a complex platform to ensure the sustainability and reliability of these IoT-based systems. Blockchain is an emerging technology that has demonstrated its unique features and capabilities for different problems and application domains including IoT-based systems. This survey paper reviews the adaptation of Blockchain in the context of IoT to represent how this technology is capable of addressing the integration and security problems of devices connected to IoT systems. The innovation of this survey is that we present a survey based upon the integration approaches and security issues of IoT data and discuss the role of Blockchain in connection with these issues. △ Less","16 December, 2021",https://arxiv.org/pdf/2112.09296
Open-Source Software Radio Platform for Research on Cellular Networked UAVs -- It Works!,Aly Sabri Abdalla;Andrew Yingst;Keith Powell;Antoni Gelonch-Bosch;Vuk Marojevic,"Cellular network-connected unmanned aerial vehicles (UAVs) experience different radio propagation conditions than radio nodes on the ground. Therefore, it has become critical to investigate the performance of aerial radios, both theoretically and through field trials. In this paper, we consider low-altitude aerial nodes that are served by an experimental cellular network. We provide a detailed description of the hardware and software components needed for establishing a broadband wireless testbed for UAV communications research using software radios. Results show that a testbed for innovation in UAV communications and networking is feasible with commercial off-the-shelf hardware, open-source software, and low-power signaling. △ Less","11 December, 2021",https://arxiv.org/pdf/2112.09067
Use Image Clustering to Facilitate Technology Assisted Review,Haozhen Zhao;Fusheng Wei;Hilary Quatinetz;Han Qin;Adam Dabrowski,"During the past decade breakthroughs in GPU hardware and deep neural networks technologies have revolutionized the field of computer vision, making image analytical potentials accessible to a range of real-world applications. Technology Assisted Review (TAR) in electronic discovery though traditionally has dominantly dealt with textual content, is witnessing a rising need to incorporate multimedia content in the scope. We have developed innovative image analytics applications for TAR in the past years, such as image classification, image clustering, and object detection, etc. In this paper, we discuss the use of image clustering applications to facilitate TAR based on our experiences in serving clients. We describe our general workflow on leveraging image clustering in tasks and use statistics from real projects to showcase the effectiveness of using image clustering in TAR. We also summarize lessons learned and best practices on using image clustering in TAR. △ Less","15 December, 2021",https://arxiv.org/pdf/2112.08604
RA V-Net: Deep learning network for automated liver segmentation,Zhiqi Lee;Sumin Qi;Chongchong Fan;Ziwei Xie,"Accurate segmentation of the liver is a prerequisite for the diagnosis of disease. Automated segmentation is an important application of computer-aided detection and diagnosis of liver disease. In recent years, automated processing of medical images has gained breakthroughs. However, the low contrast of abdominal scan CT images and the complexity of liver morphology make accurate automatic segmentation challenging. In this paper, we propose RA V-Net, which is an improved medical image automatic segmentation model based on U-Net. It has the following three main innovations. CofRes Module (Composite Original Feature Residual Module) is proposed. With more complex convolution layers and skip connections to make it obtain a higher level of image feature extraction capability and prevent gradient disappearance or explosion. AR Module (Attention Recovery Module) is proposed to reduce the computational effort of the model. In addition, the spatial features between the data pixels of the encoding and decoding modules are sensed by adjusting the channels and LSTM convolution. Finally, the image features are effectively retained. CA Module (Channel Attention Module) is introduced, which used to extract relevant channels with dependencies and strengthen them by matrix dot product, while weakening irrelevant channels without dependencies. The purpose of channel attention is achieved. The attention mechanism provided by LSTM convolution and CA Module are strong guarantees for the performance of the neural network. The accuracy of U-Net network: 0.9862, precision: 0.9118, DSC: 0.8547, JSC: 0.82. The evaluation metrics of RA V-Net, accuracy: 0.9968, precision: 0.9597, DSC: 0.9654, JSC: 0.9414. The most representative metric for the segmentation effect is DSC, which improves 0.1107 over U-Net, and JSC improves 0.1214. △ Less","15 December, 2021",https://arxiv.org/pdf/2112.08232
Temporal Action Proposal Generation with Background Constraint,Haosen Yang;Wenhao Wu;Lining Wang;Sheng Jin;Boyang Xia;Hongxun Yao;Hujie Huang,"Temporal action proposal generation (TAPG) is a challenging task that aims to locate action instances in untrimmed videos with temporal boundaries. To evaluate the confidence of proposals, the existing works typically predict action score of proposals that are supervised by the temporal Intersection-over-Union (tIoU) between proposal and the ground-truth. In this paper, we innovatively propose a general auxiliary Background Constraint idea to further suppress low-quality proposals, by utilizing the background prediction score to restrict the confidence of proposals. In this way, the Background Constraint concept can be easily plug-and-played into existing TAPG methods (e.g., BMN, GTAD). From this perspective, we propose the Background Constraint Network (BCNet) to further take advantage of the rich information of action and background. Specifically, we introduce an Action-Background Interaction module for reliable confidence evaluation, which models the inconsistency between action and background by attention mechanisms at the frame and clip levels. Extensive experiments are conducted on two popular benchmarks, i.e., ActivityNet-1.3 and THUMOS14. The results demonstrate that our method outperforms state-of-the-art methods. Equipped with the existing action classifier, our method also achieves remarkable performance on the temporal action localization task. △ Less","15 December, 2021",https://arxiv.org/pdf/2112.07984
DRaGon: Mining Latent Radio Channel Information from Geographical Data Leveraging Deep Learning,Benjamin Sliwa;Melina Geis;Caner Bektas;Melisa Lopéz;Preben Mogensen;Christian Wietfeld,"Radio channel modeling is one of the most fundamental aspects in the process of designing, optimizing, and simulating wireless communication networks. In this field, long-established approaches such as analytical channel models and ray tracing techniques represent the de-facto standard methodologies. However, as demonstrated by recent results, there remains an untapped potential to innovate this research field by enriching model-based approaches with machine learning techniques. In this paper, we present Deep RAdio channel modeling from GeOinformatioN (DRaGon) as a novel machine learning-enabled method for automatic generation of Radio Environmental Maps (REMs) from geographical data. For achieving accurate path loss prediction results, DRaGon combines determining features extracted from a three-dimensional model of the radio propagation environment with raw images of the receiver area within a deep learning model. In a comprehensive performance evaluation and validation campaign, we compare the accuracy of the proposed approach with real world measurements, ray tracing analyses, and well-known channel models. It is found that the combination of expert knowledge from the communications domain and the data analysis capabilities of deep learning allows to achieve a significantly higher prediction accuracy than the reference methods. △ Less","15 December, 2021",https://arxiv.org/pdf/2112.07941
Blockchain Developments and Innovations,Mahdi Fahmideh;Anuradha Gunawardana;Shiping Chen;Jun Shen;Brian Yecies,"Blockchain has received expanding interest from various domains. Institutions, enterprises, governments, and agencies are interested in Blockchain potential to augment their software systems. The unique requirements and characteristics of Blockchain platforms raise new challenges involving extensive enhancement to conventional software development processes to meet the needs of these domains. Software engineering approaches supporting Blockchain-oriented developments have been slow to materialize, despite proposals in the literature, and they have yet to be objectively analyzed. A critical appraisal of these innovations is crucial to identify their respective strengths and weaknesses. We present an analytical evaluation of several prominent Blockchain-oriented methods through a comprehensive, criteria-based evaluation framework. The results can be used for comparing, adapting, and developing a new generation of Blockchain-oriented software development processes and innovations. △ Less","14 December, 2021",https://arxiv.org/pdf/2112.07179
